codmunicipio;indativo;codunidade;nomunidade;codsetor;nomsetor;codproduto;sglunidadeproduto;nomproduto;codoperador;codgrupo;desgrupo;codsubgrupo;dessubgrupo;qde
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;4316;COMP      ;HIDROCLOROTIAZIDA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;2250
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;98004;COMP      ;LOSARTANA 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;390
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;98502;COMP      ;METFORMINA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;530
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;1476;COMP      ;METFORMINA 850MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1940
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;98337;COMP      ;NIFEDIPINO 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;210
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;98481;COMP      ;PROPRANOLOL 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;600
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;4545;COMP      ;SINVASTATINA 20MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;1500
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;8650;COMP      ;SINVASTATINA 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;8;HIPERTENSÃO. DIABÉTES E COLESTEROL;465
3168002;S;92;FARMACIA UAPS MARY TATIANE ANTUNES LOPES;14;FARMACIA SATELITE;99190;UND       ;LIDOCAINA 2% SEM VASO AMP;685;6;MATERIAL MEDICO;0;MATERIAL MEDICO;1
codmunicipio;indativo;codunidade;nomunidade;codsetor;nomsetor;codproduto;sglunidadeproduto;nomproduto;codoperador;codgrupo;desgrupo;codsubgrupo;dessubgrupo;qde
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98322;COMP      ;ACICLOVIR 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;150
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8715;TUBO      ;ACICLOVIR 50MG/G CREM DERM;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;2682;COMP      ;ACIDO ACETILSALICILICO 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;870
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;99048;FR        ;ACIDO FOLICO 0.2MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;6
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4457;COMP      ;ACIDO FOLICO 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;80
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;6871;COMP      ;ALBENDAZOL 400MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;26
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;2683;FR        ;ALBENDAZOL 40MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;12
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9130;COMP      ;ALENDRONATO 70MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;12
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1461;COMP      ;AMIODARONA 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;120
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;6581;FR        ;BECLOMETASONA 200MCG SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4531;FR        ;BECLOMETASONA 250MCG SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9100;FR        ;BECLOMETASONA 50MCG SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9331;FR        ;BUDESONIDA 32MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98423;FR        ;BUDESONIDA 50MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98424;FR        ;BUDESONIDA 64MCG SUSP AQ NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98344;COMP      ;CARBONATO CALCIO + COLECALCIFEROL 600MG + 400UI COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;120
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98961;COMP      ;CARBONATO DE CALCIO + COLECAL. 500MG + 400UI COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;300
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98307;FR        ;CETOCONAZOL 2% SHAMPOO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98581;FR        ;CLORETO DE SODIO 0.9% 100ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98582;FR        ;CLORETO DE SODIO 0.9% 250ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;11
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98583;FR        ;CLORETO DE SODIO 0.9% 500ML SOL. INJ.;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98338;FR        ;CLORETO DE SODIO 0.9 % SOL. NASAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;5
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1418;FR        ;CLOREXIDINA 0.12% SOL BUCAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1494;TUBO      ;DEXAMETASONA 1MG\G CREME;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98813;FR        ;DEXAMETASONA 1MG/ML SUSP OFT;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;1
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1615;COMP      ;DEXAMETASONA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;22
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98709;AMP       ;DEXAMETASONA 4MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;8
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;2829;FR        ;DEXCLORFENIRAMINA 0.4MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8596;COMP      ;DEXCLORFENIRAMINA 2MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;60
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;631;COMP      ;DIPIRONA 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;640
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1500;FR        ;DIPIRONA 500MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98707;FR        ;DIPIRONA SODICA 500MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9139;COMP      ;DOXAZOSINA 2MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;60
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;97725;COMP      ;DOXAZOSINA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;120
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98710;FR        ;FUROSEMIDA 10MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;3759;COMP      ;GLIBENCLAMIDA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;440
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98326;COMP      ;GLICLAZIDA 60MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;300
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98728;FR        ;GUACO 35MG/ML XAROPE;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98712;FR        ;HIDROCORTISONA 500MG/ML PO PARA SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8462;FR        ;IBUPROFENO 50MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;4
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8643;COMP      ;IBUPROFENO 600MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;420
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;6087;COMP      ;IVERMECTINA 6MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;20
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98426;FR        ;LACTULOSE 667MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98327;COMP      ;LEVODOPA + BENSERAZIDA 200MG + 50MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;240
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;97647;COMP      ;LEVONORGESTREL 0.75MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;8
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98317;DRAG      ;LEVONORGESTREL + ETINILESTRADIOL 0.15MG + 0.03MG DRAGEA;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;63
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9394;COMP      ;LEVOTIROXINA 100MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;250
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9302;COMP      ;LEVOTIROXINA 25MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;250
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9412;COMP      ;LEVOTIROXINA 50 MCG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;250
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;5198;COMP      ;LORATADINA 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;193
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8453;FR        ;LORATADINA 1MG/ML XAROPE;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;6583;AMP       ;MEDROXIPROGESTERONA 150MG/ML SUSP INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9477;COMP      ;METILDOPA 250MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;150
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;2716;COMP      ;METOCLOPRAMIDA 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;44
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9093;FR        ;METOCLOPRAMIDA 4MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98714;AMP       ;METOCLOPRAMIDA 5MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98313;TUBO      ;MICONAZOL  20MG/G CREM DERM;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;97919;BISNAGA   ;MICONAZOL 20MG/G CREM VAGI;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;9
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8446;FR        ;MICONAZOL 20MG/ML LOCAO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;3
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98314;FR        ;NISTATINA 100.000UI/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4319;COMP      ;NORETISTERONA 0.35MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;140
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4318;AMP       ;NORETISTERONA + ESTRADIOL 50MG/ML + 5 MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;12
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4716;COMP      ;OMEPRAZOL 20MG CAPS;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;224
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;97717;COMP      ;ONDANSETRONA 4MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;100
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98535;COMP      ;ONDANSETRONA 8MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;25
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;3042;FR        ;PARACETAMOL 200MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1480;COMP      ;PARACETAMOL 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;490
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98358;FR        ;PERMETRINA 10MG/ML LOCAO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9094;FR        ;PERMETRINA 50MG/ML LOCAO;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98328;FR        ;PREDNISOLONA 3MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1373;COMP      ;PREDNISONA 20MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;195
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98427;COMP      ;PREDNISONA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;155
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98345;FR        ;PROMETAZINA 25MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;2
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4320;PCT       ;SAIS PARA REIDRATACAO ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;71
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4714;FR        ;SALBUTAMOL 100MCG/DOSE SPRAY;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;7
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98339;FR        ;SULFATO FERROSO 125MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;11
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1488;COMP      ;SULFATO FERROSO 40MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;355
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4702;COMP      ;VARFARINA 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;0;MEDICAMENTOS BASICOS;150
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8630;COMP      ;AMITRIPTILINA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;750
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9132;COMP      ;AMITRIPTILINA 75 MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;120
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1459;COMP      ;BIPERIDENO 2MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;220
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1496;COMP      ;CARBAMAZEPINA 200MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;370
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;2827;FR        ;CARBAMAZEPINA 20MG/ML SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;14
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9134;COMP      ;CARBAMAZEPINA 400MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;240
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4678;COMP      ;CARBONATO DE LITIO 300MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;150
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8631;DRAG      ;CLOMIPRAMINA 25MG COMPRIMIDO;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;260
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4708;FR        ;CLONAZEPAM 2.5MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;12
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1497;COMP      ;CLORPROMAZINA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;200
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;3757;COMP      ;CLORPROMAZINA 25MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;200
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9194;FR        ;CLORPROMAZINA 40MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;1
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98311;COMP      ;DIAZEPAM 10MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;260
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9446;COMP      ;DIAZEPAM 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;120
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98318;COMP      ;FENITOINA 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;500
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1502;COMP      ;FENOBARBITAL 100MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;450
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;98319;FR        ;FENOBARBITAL 40MG/ML SOL ORAL;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;5
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;4694;CAPS      ;FLUOXETINA 20MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;192
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1504;COMP      ;HALOPERIDOL 1MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;160
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8628;COMP      ;HALOPERIDOL 5MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;200
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9117;AMP       ;HALOPERIDOL DECANOATO 50MG/ML SOL INJ;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;6
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;8641;CAPS      ;NORTRIPTILINA 25MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;410
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9115;CAPS      ;NORTRIPTILINA 50MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;270
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9113;CAPS      ;VALPROATO DE SODIO 250MG CAPS;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;250
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;9114;CAPS      ;VALPROATO DE SODIO 500MG COMP;685;1;MEDICAMENTOS BÁSICOS;1;CONTROLADOS PORTARIA 344;400
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;1457;FR        ;AMOXICILINA 250MG/5ML PO PARA SUSP ORAL;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;7
3168002;S;93;FARMACIA UAPS MILTON MENDES DA SILVA;14;FARMACIA SATELITE;3030;CAPS      ;AMOXICILINA 500MG CAPS;685;1;MEDICAMENTOS BÁSICOS;2;ANTIBIOTICOS;437
